family,n,k,seed,algo,tour_len,offline_opt_lb,competitive_ratio,time_ms,status
B,20,6,24,CNN,4.333559992167507,4.333559992167508,0.9999999999999998,2,OK
B,20,0,25,CR,3.695444701021918,3.6954447010219185,0.9999999999999999,381,OK
B,20,0,25,CNN,3.695444701021918,3.6954447010219185,0.9999999999999999,2,OK
B,20,4,25,CR,5.020709656691876,3.6954447010219185,1.3586212385490375,387,OK
B,20,4,25,CNN,5.269426623823464,3.6954447010219185,1.4259249021819445,2,OK
B,20,6,25,CR,3.695444701021918,3.6954447010219185,0.9999999999999999,383,OK
B,20,6,25,CNN,3.695444701021918,3.6954447010219185,0.9999999999999999,2,OK
B,20,0,26,CR,4.746578802592724,4.746578802592724,1.0,380,OK
B,20,0,26,CNN,4.746578802592724,4.746578802592724,1.0,1,OK
B,20,4,26,CR,4.746578802592724,4.746578802592724,1.0,386,OK
B,20,4,26,CNN,4.746578802592724,4.746578802592724,1.0,1,OK
B,20,6,26,CR,6.766645006157924,4.746578802592724,1.4255836229795193,376,OK
B,20,6,26,CNN,6.7864702511993675,4.746578802592724,1.4297603670863723,2,OK
B,20,0,27,CR,4.507617970108653,4.507617970108654,0.9999999999999998,388,OK
B,20,0,27,CNN,4.507617970108653,4.507617970108654,0.9999999999999998,2,OK
B,20,4,27,CR,5.542275115806357,4.507617970108654,1.2295352340324357,380,OK
B,20,4,27,CNN,5.738357740067278,4.507617970108654,1.2730355096904893,2,OK
B,20,6,27,CR,4.507617970108653,4.507617970108654,0.9999999999999998,381,OK
B,20,6,27,CNN,4.507617970108653,4.507617970108654,0.9999999999999998,2,OK
B,20,0,28,CR,3.644241487293805,3.644241487293805,1.0,373,OK
B,20,0,28,CNN,3.644241487293805,3.644241487293805,1.0,1,OK
B,20,4,28,CR,3.644241487293805,3.644241487293805,1.0,379,OK
B,20,4,28,CNN,3.644241487293805,3.644241487293805,1.0,1,OK
B,20,6,28,CR,4.215755425026951,3.644241487293805,1.1568265823562505,378,OK
B,20,6,28,CNN,4.303279529180075,3.644241487293805,1.1808436801414244,1,OK
B,20,0,29,CR,3.2548046304146965,3.2548046304146965,1.0,383,OK
B,20,0,29,CNN,3.2548046304146965,3.2548046304146965,1.0,1,OK
B,20,4,29,CR,3.993182241974929,3.2548046304146965,1.2268577366089575,374,OK
B,20,4,29,CNN,4.113523341763764,3.2548046304146965,1.263831107810504,1,OK
B,20,6,29,CR,4.703907901570035,3.2548046304146965,1.445219739954317,379,OK
B,20,6,29,CNN,4.7226757183459,3.2548046304146965,1.4509859283763464,1,OK
B,40,0,0,CR,5.46784905012551,5.46784905012551,1.0,403,OK
B,40,0,0,CNN,5.46784905012551,5.46784905012551,1.0,6,OK
B,40,6,0,CR,5.46784905012551,5.46784905012551,1.0,392,OK
B,40,6,0,CNN,5.46784905012551,5.46784905012551,1.0,7,OK
B,40,12,0,CR,6.205901757767171,5.46784905012551,1.13498044676722,402,OK
B,40,12,0,CNN,6.33877818823386,5.46784905012551,1.159281854733784,6,OK
B,40,0,1,CR,6.585043294232312,6.585043294232312,1.0,393,OK
B,40,0,1,CNN,6.585043294232312,6.585043294232312,1.0,8,OK
B,40,6,1,CR,6.585043294232312,6.585043294232312,1.0,402,OK
B,40,6,1,CNN,6.585043294232312,6.585043294232312,1.0,8,OK
B,40,12,1,CR,7.748024323021059,6.585043294232312,1.1766094734422436,391,OK
B,40,12,1,CNN,7.793979829861213,6.585043294232312,1.1835882440875947,8,OK
B,40,0,2,CR,5.458514869916681,5.458514869916681,1.0,397,OK
B,40,0,2,CNN,5.458514869916681,5.458514869916681,1.0,9,OK
B,40,6,2,CR,5.458514869916681,5.458514869916681,1.0,398,OK
B,40,6,2,CNN,5.458514869916681,5.458514869916681,1.0,8,OK
B,40,12,2,CR,5.458514869916681,5.458514869916681,1.0,393,OK
B,40,12,2,CNN,5.458514869916681,5.458514869916681,1.0,8,OK
B,40,0,3,CR,5.9119375972106605,5.91193759721066,1.0000000000000002,395,OK
B,40,0,3,CNN,5.9119375972106605,5.91193759721066,1.0000000000000002,10,OK
B,40,6,3,CR,5.9119375972106605,5.91193759721066,1.0000000000000002,411,OK
B,40,6,3,CNN,5.9119375972106605,5.91193759721066,1.0000000000000002,9,OK
B,40,12,3,CR,6.478595918345302,5.91193759721066,1.095849848178709,401,OK
B,40,12,3,CNN,6.726058135836669,5.91193759721066,1.1377079045979992,10,OK
B,40,0,4,CR,5.507469184921759,5.507469184921758,1.0000000000000002,397,OK
B,40,0,4,CNN,5.507469184921759,5.507469184921758,1.0000000000000002,6,OK
B,40,6,4,CR,5.507469184921759,5.507469184921758,1.0000000000000002,399,OK
B,40,6,4,CNN,5.507469184921759,5.507469184921758,1.0000000000000002,6,OK
B,40,12,4,CR,5.507469184921759,5.507469184921758,1.0000000000000002,407,OK
B,40,12,4,CNN,5.507469184921759,5.507469184921758,1.0000000000000002,7,OK
B,40,0,5,CR,5.80478311026301,5.80478311026301,1.0,385,OK
B,40,0,5,CNN,5.80478311026301,5.80478311026301,1.0,6,OK
B,40,6,5,CR,5.80478311026301,5.80478311026301,1.0,390,OK
B,40,6,5,CNN,5.80478311026301,5.80478311026301,1.0,6,OK
B,40,12,5,CR,5.80478311026301,5.80478311026301,1.0,393,OK
B,40,12,5,CNN,5.80478311026301,5.80478311026301,1.0,6,OK
B,40,0,6,CR,5.821830318708834,5.821830318708834,1.0,395,OK
B,40,0,6,CNN,5.821830318708834,5.821830318708834,1.0,7,OK
B,40,6,6,CR,5.821830318708834,5.821830318708834,1.0,398,OK
B,40,6,6,CNN,5.821830318708834,5.821830318708834,1.0,7,OK
B,40,12,6,CR,6.881467422970022,5.821830318708834,1.182010990745638,394,OK
B,40,12,6,CNN,7.214846734683524,5.821830318708834,1.2392746507053187,7,OK
B,40,0,7,CR,5.24469489021538,5.244694890215379,1.0000000000000002,400,OK
B,40,0,7,CNN,5.24469489021538,5.244694890215379,1.0000000000000002,6,OK
B,40,6,7,CR,5.274358948342502,5.244694890215379,1.0056560121700244,398,OK
B,40,6,7,CNN,5.605000113685272,5.244694890215379,1.068698986501977,6,OK
B,40,12,7,CR,6.853647641406959,5.244694890215379,1.306777188162705,392,OK
B,40,12,7,CNN,6.944967107127735,5.244694890215379,1.3241889666612299,7,OK
B,40,0,8,CR,5.479446677007865,5.479446677007865,1.0,395,OK
B,40,0,8,CNN,5.479446677007865,5.479446677007865,1.0,4,OK
B,40,6,8,CR,5.479446677007865,5.479446677007865,1.0,391,OK
B,40,6,8,CNN,5.479446677007865,5.479446677007865,1.0,4,OK
B,40,12,8,CR,5.479446677007865,5.479446677007865,1.0,389,OK
B,40,12,8,CNN,5.479446677007865,5.479446677007865,1.0,4,OK
B,40,0,9,CR,5.315949007325895,5.315949007325894,1.0000000000000002,389,OK
B,40,0,9,CNN,5.315949007325895,5.315949007325894,1.0000000000000002,5,OK
B,40,6,9,CR,6.297795793162031,5.315949007325894,1.1846983077683884,382,OK
B,40,6,9,CNN,6.391223451851435,5.315949007325894,1.2022732804704688,6,OK
B,40,12,9,CR,5.315949007325895,5.315949007325894,1.0000000000000002,384,OK
B,40,12,9,CNN,5.315949007325895,5.315949007325894,1.0000000000000002,5,OK
B,40,0,10,CR,6.117010819324734,6.117010819324735,0.9999999999999999,395,OK
B,40,0,10,CNN,6.117010819324734,6.117010819324735,0.9999999999999999,6,OK
B,40,6,10,CR,6.117010819324734,6.117010819324735,0.9999999999999999,398,OK
B,40,6,10,CNN,6.117010819324734,6.117010819324735,0.9999999999999999,6,OK
B,40,12,10,CR,6.117010819324734,6.117010819324735,0.9999999999999999,387,OK
B,40,12,10,CNN,6.117010819324734,6.117010819324735,0.9999999999999999,6,OK
B,40,0,11,CR,6.023361168575395,6.023361168575395,1.0,384,OK
B,40,0,11,CNN,6.023361168575395,6.023361168575395,1.0,8,OK
B,40,6,11,CR,,,,10000,TIMEOUT
B,40,6,11,CNN,6.7116745368037565,6.023361168575395,1.1142739658082228,8,OK
B,40,12,11,CR,7.144928295394583,6.023361168575395,1.1862028683703278,398,OK
B,40,12,11,CNN,7.35700760736341,6.023361168575395,1.2214123313318501,8,OK
B,40,0,12,CR,5.965326236028865,5.965326236028865,1.0,393,OK
B,40,0,12,CNN,5.965326236028865,5.965326236028865,1.0,5,OK
B,40,6,12,CR,6.591019472052324,5.965326236028865,1.1048883516620516,392,OK
B,40,6,12,CNN,6.600235941048293,5.965326236028865,1.106433358360982,4,OK
B,40,12,12,CR,7.091761859711183,5.965326236028865,1.188830514730103,389,OK
B,40,12,12,CNN,7.1360922452486815,5.965326236028865,1.1962618577587132,5,OK
B,40,0,13,CR,5.3047742408522085,5.304774240852206,1.0000000000000004,387,OK
B,40,0,13,CNN,5.3047742408522085,5.304774240852206,1.0000000000000004,5,OK
B,40,6,13,CR,6.171393524980885,5.304774240852206,1.1633659124369178,393,OK
B,40,6,13,CNN,6.411005241110318,5.304774240852206,1.20853498189216,6,OK
B,40,12,13,CR,6.303237688819373,5.304774240852206,1.18821978139578,390,OK
B,40,12,13,CNN,6.30467937402159,5.304774240852206,1.1884915526600714,6,OK
B,40,0,14,CR,5.603959615117232,5.603959615117232,1.0,388,OK
B,40,0,14,CNN,5.603959615117232,5.603959615117232,1.0,5,OK
B,40,6,14,CR,5.603959615117232,5.603959615117232,1.0,394,OK
B,40,6,14,CNN,5.603959615117232,5.603959615117232,1.0,5,OK
B,40,12,14,CR,6.010482908865809,5.603959615117232,1.072542152632924,384,OK
B,40,12,14,CNN,6.12342647969884,5.603959615117232,1.0926963968798589,4,OK
B,40,0,15,CR,5.775605976446237,5.775605976446237,1.0,389,OK
B,40,0,15,CNN,5.775605976446237,5.775605976446237,1.0,4,OK
B,40,6,15,CR,5.775605976446237,5.775605976446237,1.0,389,OK
B,40,6,15,CNN,5.775605976446237,5.775605976446237,1.0,4,OK
B,40,12,15,CR,7.594722919601431,5.775605976446237,1.3149655552289783,388,OK
B,40,12,15,CNN,7.618525666273505,5.775605976446237,1.3190868105170197,5,OK
B,40,0,16,CR,5.9689279465419895,5.96892794654199,0.9999999999999999,392,OK
B,40,0,16,CNN,5.9689279465419895,5.96892794654199,0.9999999999999999,7,OK
B,40,6,16,CR,5.9689279465419895,5.96892794654199,0.9999999999999999,390,OK
B,40,6,16,CNN,5.9689279465419895,5.96892794654199,0.9999999999999999,7,OK
B,40,12,16,CR,6.961710462770455,5.96892794654199,1.1663250964193024,396,OK
B,40,12,16,CNN,6.967977281057145,5.96892794654199,1.1673750032606673,7,OK
B,40,0,17,CR,5.571220048654579,5.57122004865458,0.9999999999999999,391,OK
B,40,0,17,CNN,5.571220048654579,5.57122004865458,0.9999999999999999,5,OK
B,40,6,17,CR,7.042182323528517,5.57122004865458,1.2640287516967073,396,OK
B,40,6,17,CNN,7.060213556359133,5.57122004865458,1.267265247953029,6,OK
B,40,12,17,CR,7.222779850891554,5.57122004865458,1.2964449057501897,395,OK
B,40,12,17,CNN,7.2361382999870125,5.57122004865458,1.298842665842018,6,OK
B,40,0,18,CR,5.490526072733602,5.4905260727336005,1.0000000000000002,393,OK
B,40,0,18,CNN,5.490526072733602,5.4905260727336005,1.0000000000000002,5,OK
B,40,6,18,CR,5.490526072733602,5.4905260727336005,1.0000000000000002,388,OK
B,40,6,18,CNN,5.490526072733602,5.4905260727336005,1.0000000000000002,5,OK
B,40,12,18,CR,5.490526072733602,5.4905260727336005,1.0000000000000002,393,OK
B,40,12,18,CNN,5.490526072733602,5.4905260727336005,1.0000000000000002,5,OK
B,40,0,19,CR,5.684513367964653,5.6845133679646525,1.0000000000000002,399,OK
B,40,0,19,CNN,5.684513367964653,5.6845133679646525,1.0000000000000002,6,OK
B,40,6,19,CR,5.684513367964653,5.6845133679646525,1.0000000000000002,390,OK
B,40,6,19,CNN,5.684513367964653,5.6845133679646525,1.0000000000000002,7,OK
B,40,12,19,CR,6.041731595731958,5.6845133679646525,1.0628405994751329,393,OK
B,40,12,19,CNN,6.085035570232554,5.6845133679646525,1.070458485422,6,OK
B,40,0,20,CR,5.945323801078412,5.945323801078412,1.0,395,OK
B,40,0,20,CNN,5.945323801078412,5.945323801078412,1.0,6,OK
B,40,6,20,CR,6.774307929007277,5.945323801078412,1.1394346474078496,389,OK
B,40,6,20,CNN,6.836406249770459,5.945323801078412,1.1498795487859577,6,OK
B,40,12,20,CR,5.945323801078412,5.945323801078412,1.0,390,OK
B,40,12,20,CNN,5.945323801078412,5.945323801078412,1.0,6,OK
B,40,0,21,CR,5.79213925415679,5.79213925415679,1.0,394,OK
B,40,0,21,CNN,5.79213925415679,5.79213925415679,1.0,8,OK
B,40,6,21,CR,5.79213925415679,5.79213925415679,1.0,394,OK
B,40,6,21,CNN,5.79213925415679,5.79213925415679,1.0,8,OK
B,40,12,21,CR,6.568094563057651,5.79213925415679,1.1339669636471512,396,OK
B,40,12,21,CNN,6.788290882607038,5.79213925415679,1.1719833700019122,8,OK
B,40,0,22,CR,6.192363018332369,6.19236301833237,0.9999999999999999,396,OK
B,40,0,22,CNN,6.192363018332369,6.19236301833237,0.9999999999999999,4,OK
B,40,6,22,CR,6.192363018332369,6.19236301833237,0.9999999999999999,397,OK
B,40,6,22,CNN,6.192363018332369,6.19236301833237,0.9999999999999999,4,OK
B,40,12,22,CR,6.68069502457044,6.19236301833237,1.0788603647415975,391,OK
B,40,12,22,CNN,6.817500939062517,6.19236301833237,1.1009530479526861,4,OK
B,40,0,23,CR,5.56397102879592,5.563971028795921,0.9999999999999999,393,OK
B,40,0,23,CNN,5.56397102879592,5.563971028795921,0.9999999999999999,5,OK
B,40,6,23,CR,5.56397102879592,5.563971028795921,0.9999999999999999,391,OK
B,40,6,23,CNN,5.56397102879592,5.563971028795921,0.9999999999999999,5,OK
B,40,12,23,CR,5.56397102879592,5.563971028795921,0.9999999999999999,390,OK
B,40,12,23,CNN,5.56397102879592,5.563971028795921,0.9999999999999999,6,OK
B,40,0,24,CR,5.584203007264746,5.584203007264746,1.0,389,OK
B,40,0,24,CNN,5.584203007264746,5.584203007264746,1.0,5,OK
B,40,6,24,CR,6.645919734350861,5.584203007264746,1.1901286048707183,390,OK
B,40,6,24,CNN,6.684143005829236,5.584203007264746,1.1969734977638757,5,OK
B,40,12,24,CR,5.584203007264746,5.584203007264746,1.0,394,OK
B,40,12,24,CNN,5.584203007264746,5.584203007264746,1.0,5,OK
B,40,0,25,CR,5.22079810476066,5.220798104760661,0.9999999999999998,388,OK
B,40,0,25,CNN,5.22079810476066,5.220798104760661,0.9999999999999998,5,OK
B,40,6,25,CR,5.22079810476066,5.220798104760661,0.9999999999999998,389,OK
B,40,6,25,CNN,5.22079810476066,5.220798104760661,0.9999999999999998,5,OK
B,40,12,25,CR,6.8388433362828716,5.220798104760661,1.309922965618374,390,OK
B,40,12,25,CNN,6.840099897636349,5.220798104760661,1.310163649385159,6,OK
B,40,0,26,CR,5.624077930532536,5.624077930532536,1.0,382,OK
B,40,0,26,CNN,5.624077930532536,5.624077930532536,1.0,5,OK
B,40,6,26,CR,5.624077930532536,5.624077930532536,1.0,391,OK
B,40,6,26,CNN,5.624077930532536,5.624077930532536,1.0,4,OK
B,40,12,26,CR,5.624077930532536,5.624077930532536,1.0,387,OK
B,40,12,26,CNN,5.624077930532536,5.624077930532536,1.0,4,OK
B,40,0,27,CR,5.381802428597296,5.381802428597296,1.0,388,OK
B,40,0,27,CNN,5.381802428597296,5.381802428597296,1.0,4,OK
B,40,6,27,CR,6.349693950327558,5.381802428597296,1.1798452348579678,398,OK
B,40,6,27,CNN,6.650948988502903,5.381802428597296,1.2358218416123454,5,OK
B,40,12,27,CR,5.381802428597296,5.381802428597296,1.0,392,OK
B,40,12,27,CNN,5.381802428597296,5.381802428597296,1.0,4,OK
B,40,0,28,CR,6.303985584150006,6.303985584150006,1.0,391,OK
B,40,0,28,CNN,6.303985584150006,6.303985584150006,1.0,6,OK
B,40,6,28,CR,6.303985584150006,6.303985584150006,1.0,391,OK
B,40,6,28,CNN,6.303985584150006,6.303985584150006,1.0,7,OK
B,40,12,28,CR,6.303985584150006,6.303985584150006,1.0,392,OK
B,40,12,28,CNN,6.303985584150006,6.303985584150006,1.0,7,OK
B,40,0,29,CR,5.875653221735938,5.875653221735938,1.0,404,OK
B,40,0,29,CNN,5.875653221735938,5.875653221735938,1.0,7,OK
B,40,6,29,CR,5.875653221735938,5.875653221735938,1.0,391,OK
B,40,6,29,CNN,5.875653221735938,5.875653221735938,1.0,6,OK
B,40,12,29,CR,5.875653221735938,5.875653221735938,1.0,401,OK
B,40,12,29,CNN,5.875653221735938,5.875653221735938,1.0,7,OK
B,80,0,0,CR,7.884450246447105,7.884450246447105,1.0,506,OK
B,80,0,0,CNN,7.884450246447105,7.884450246447105,1.0,31,OK
B,80,8,0,CR,9.42449477427569,7.884450246447105,1.195326811596352,496,OK
B,80,8,0,CNN,9.588294737800995,7.884450246447105,1.2161018762369231,32,OK
B,80,24,0,CR,9.528887023728315,7.884450246447105,1.2085670815187435,495,OK
B,80,24,0,CNN,9.688580215061124,7.884450246447105,1.2288212763378141,33,OK
B,80,0,1,CR,8.452169655082836,8.452169655082837,0.9999999999999998,511,OK
B,80,0,1,CNN,8.452169655082836,8.452169655082837,0.9999999999999998,35,OK
B,80,8,1,CR,9.193803446814574,8.452169655082837,1.0877447829369757,504,OK
B,80,8,1,CNN,9.23736994957614,8.452169655082837,1.0928992585970054,35,OK
B,80,24,1,CR,8.452169655082836,8.452169655082837,0.9999999999999998,508,OK
B,80,24,1,CNN,8.452169655082836,8.452169655082837,0.9999999999999998,35,OK
B,80,0,2,CR,8.190103558760445,8.190103558760445,1.0,499,OK
B,80,0,2,CNN,8.190103558760445,8.190103558760445,1.0,34,OK
B,80,8,2,CR,8.190103558760445,8.190103558760445,1.0,501,OK
B,80,8,2,CNN,8.190103558760445,8.190103558760445,1.0,32,OK
B,80,24,2,CR,8.190103558760445,8.190103558760445,1.0,496,OK
B,80,24,2,CNN,8.190103558760445,8.190103558760445,1.0,32,OK
B,80,0,3,CR,8.008200627235794,8.008200627235796,0.9999999999999998,498,OK
B,80,0,3,CNN,8.008200627235794,8.008200627235796,0.9999999999999998,32,OK
B,80,8,3,CR,8.008200627235794,8.008200627235796,0.9999999999999998,503,OK
B,80,8,3,CNN,8.008200627235794,8.008200627235796,0.9999999999999998,32,OK
B,80,24,3,CR,8.72869686458993,8.008200627235796,1.0899698035665757,499,OK
B,80,24,3,CNN,8.847141533880752,8.008200627235796,1.1047602258854163,32,OK
B,80,0,4,CR,7.5383087126413,7.538308712641297,1.0000000000000004,507,OK
B,80,0,4,CNN,7.5383087126413,7.538308712641297,1.0000000000000004,34,OK
B,80,8,4,CR,7.5383087126413,7.538308712641297,1.0000000000000004,504,OK
B,80,8,4,CNN,7.5383087126413,7.538308712641297,1.0000000000000004,34,OK
B,80,24,4,CR,9.633286153073215,7.538308712641297,1.2779108047032837,506,OK
B,80,24,4,CNN,9.633481028465328,7.538308712641297,1.2779366560446843,36,OK
B,80,0,5,CR,7.974407955652691,7.974407955652689,1.0000000000000002,520,OK
B,80,0,5,CNN,7.974407955652691,7.974407955652689,1.0000000000000002,35,OK
B,80,8,5,CR,7.974407955652691,7.974407955652689,1.0000000000000002,502,OK
B,80,8,5,CNN,7.974407955652691,7.974407955652689,1.0000000000000002,48,OK
B,80,24,5,CR,7.974407955652691,7.974407955652689,1.0000000000000002,505,OK
B,80,24,5,CNN,7.974407955652691,7.974407955652689,1.0000000000000002,36,OK
B,80,0,6,CR,8.005544201675702,8.005544201675702,1.0,496,OK
B,80,0,6,CNN,8.005544201675702,8.005544201675702,1.0,28,OK
B,80,8,6,CR,8.005544201675702,8.005544201675702,1.0,492,OK
B,80,8,6,CNN,8.005544201675702,8.005544201675702,1.0,28,OK
B,80,24,6,CR,8.005544201675702,8.005544201675702,1.0,501,OK
B,80,24,6,CNN,8.005544201675702,8.005544201675702,1.0,29,OK
B,80,0,7,CR,7.965121442993836,7.965121442993835,1.0000000000000002,502,OK
B,80,0,7,CNN,7.965121442993836,7.965121442993835,1.0000000000000002,36,OK
B,80,8,7,CR,7.965121442993836,7.965121442993835,1.0000000000000002,499,OK
B,80,8,7,CNN,7.965121442993836,7.965121442993835,1.0000000000000002,36,OK
B,80,24,7,CR,7.965121442993836,7.965121442993835,1.0000000000000002,505,OK
B,80,24,7,CNN,7.965121442993836,7.965121442993835,1.0000000000000002,35,OK
B,80,0,8,CR,8.38242449367284,8.382424493672838,1.0000000000000002,493,OK
B,80,0,8,CNN,8.38242449367284,8.382424493672838,1.0000000000000002,29,OK
B,80,8,8,CR,8.38242449367284,8.382424493672838,1.0000000000000002,504,OK
B,80,8,8,CNN,8.38242449367284,8.382424493672838,1.0000000000000002,27,OK
B,80,24,8,CR,8.38242449367284,8.382424493672838,1.0000000000000002,495,OK
B,80,24,8,CNN,8.38242449367284,8.382424493672838,1.0000000000000002,29,OK
B,80,0,9,CR,8.226578212061527,8.226578212061524,1.0000000000000004,512,OK
B,80,0,9,CNN,8.226578212061527,8.226578212061524,1.0000000000000004,37,OK
B,80,8,9,CR,8.226578212061527,8.226578212061524,1.0000000000000004,502,OK
B,80,8,9,CNN,8.226578212061527,8.226578212061524,1.0000000000000004,36,OK
B,80,24,9,CR,8.226578212061527,8.226578212061524,1.0000000000000004,501,OK
B,80,24,9,CNN,8.226578212061527,8.226578212061524,1.0000000000000004,36,OK
B,80,0,10,CR,7.989669770107302,7.989669770107302,1.0,498,OK
B,80,0,10,CNN,7.989669770107302,7.989669770107302,1.0,27,OK
B,80,8,10,CR,8.605669650331723,7.989669770107302,1.077099542027273,501,OK
B,80,8,10,CNN,8.628518974937656,7.989669770107302,1.0799594004774211,29,OK
B,80,24,10,CR,9.519523079539086,7.989669770107302,1.1914789163321375,503,OK
B,80,24,10,CNN,9.526217870173594,7.989669770107302,1.1923168471637167,31,OK
B,80,0,11,CR,8.473171035695975,8.473171035695975,1.0,498,OK
B,80,0,11,CNN,8.473171035695975,8.473171035695975,1.0,31,OK
B,80,8,11,CR,8.473171035695975,8.473171035695975,1.0,509,OK
B,80,8,11,CNN,8.473171035695975,8.473171035695975,1.0,32,OK
B,80,24,11,CR,8.473171035695975,8.473171035695975,1.0,503,OK
B,80,24,11,CNN,8.473171035695975,8.473171035695975,1.0,31,OK
B,80,0,12,CR,7.652077676297751,7.652077676297752,0.9999999999999999,499,OK
B,80,0,12,CNN,7.652077676297751,7.652077676297752,0.9999999999999999,21,OK
B,80,8,12,CR,7.879786775559493,7.652077676297752,1.0297578133540213,499,OK
B,80,8,12,CNN,7.908806197841404,7.652077676297752,1.0335501719145985,22,OK
B,80,24,12,CR,7.652077676297751,7.652077676297752,0.9999999999999999,528,OK
B,80,24,12,CNN,7.652077676297751,7.652077676297752,0.9999999999999999,25,OK
B,80,0,13,CR,7.974084787654605,7.974084787654608,0.9999999999999997,527,OK
B,80,0,13,CNN,7.974084787654605,7.974084787654608,0.9999999999999997,29,OK
B,80,8,13,CR,7.974084787654605,7.974084787654608,0.9999999999999997,513,OK
B,80,8,13,CNN,7.974084787654605,7.974084787654608,0.9999999999999997,28,OK
B,80,24,13,CR,9.041089331511698,7.974084787654608,1.1338090291576803,505,OK
B,80,24,13,CNN,9.043384753100456,7.974084787654608,1.1340968893510297,28,OK
B,80,0,14,CR,7.463497727155784,7.463497727155784,1.0,540,OK
B,80,0,14,CNN,7.463497727155784,7.463497727155784,1.0,30,OK
B,80,8,14,CR,8.34700223767084,7.463497727155784,1.1183767373975935,531,OK
B,80,8,14,CNN,8.353709938584519,7.463497727155784,1.1192754716317144,26,OK
B,80,24,14,CR,7.463497727155784,7.463497727155784,1.0,496,OK
B,80,24,14,CNN,7.463497727155784,7.463497727155784,1.0,26,OK
B,80,0,15,CR,7.528312970792229,7.528312970792229,1.0,506,OK
B,80,0,15,CNN,7.528312970792229,7.528312970792229,1.0,33,OK
B,80,8,15,CR,,,,10000,TIMEOUT
B,80,8,15,CNN,8.279634954655412,7.528312970792229,1.0997995150810154,33,OK
B,80,24,15,CR,8.04588580567651,7.528312970792229,1.068750175091328,508,OK
B,80,24,15,CNN,8.052218143864751,7.528312970792229,1.0695913115069908,32,OK
B,80,0,16,CR,7.8163130788413095,7.81631307884131,0.9999999999999999,501,OK
B,80,0,16,CNN,7.8163130788413095,7.81631307884131,0.9999999999999999,26,OK
B,80,8,16,CR,7.8163130788413095,7.81631307884131,0.9999999999999999,491,OK
B,80,8,16,CNN,7.8163130788413095,7.81631307884131,0.9999999999999999,27,OK
B,80,24,16,CR,7.8163130788413095,7.81631307884131,0.9999999999999999,494,OK
B,80,24,16,CNN,7.8163130788413095,7.81631307884131,0.9999999999999999,26,OK
B,80,0,17,CR,7.906605067588269,7.906605067588269,1.0,493,OK
B,80,0,17,CNN,7.906605067588269,7.906605067588269,1.0,30,OK
B,80,8,17,CR,7.906605067588269,7.906605067588269,1.0,497,OK
B,80,8,17,CNN,7.906605067588269,7.906605067588269,1.0,30,OK
B,80,24,17,CR,8.601367452755603,7.906605067588269,1.0878711380204622,493,OK
B,80,24,17,CNN,8.797014283035335,7.906605067588269,1.112615870887132,33,OK
B,80,0,18,CR,8.454775954841896,8.454775954841898,0.9999999999999998,523,OK
B,80,0,18,CNN,8.454775954841896,8.454775954841898,0.9999999999999998,36,OK
B,80,8,18,CR,8.454775954841896,8.454775954841898,0.9999999999999998,490,OK
B,80,8,18,CNN,8.454775954841896,8.454775954841898,0.9999999999999998,35,OK
B,80,24,18,CR,9.574959775676657,8.454775954841898,1.1324912483568828,510,OK
B,80,24,18,CNN,9.624234107364568,8.454775954841898,1.1383192362244612,37,OK
B,80,0,19,CR,8.184301050768239,8.184301050768239,1.0,500,OK
B,80,0,19,CNN,8.184301050768239,8.184301050768239,1.0,32,OK
B,80,8,19,CR,8.184301050768239,8.184301050768239,1.0,493,OK
B,80,8,19,CNN,8.184301050768239,8.184301050768239,1.0,30,OK
B,80,24,19,CR,8.184301050768239,8.184301050768239,1.0,490,OK
B,80,24,19,CNN,8.184301050768239,8.184301050768239,1.0,32,OK
B,80,0,20,CR,7.82660296494826,7.826602964948258,1.0000000000000004,504,OK
B,80,0,20,CNN,7.82660296494826,7.826602964948258,1.0000000000000004,34,OK
B,80,8,20,CR,7.82660296494826,7.826602964948258,1.0000000000000004,505,OK
B,80,8,20,CNN,7.82660296494826,7.826602964948258,1.0000000000000004,34,OK
B,80,24,20,CR,7.82660296494826,7.826602964948258,1.0000000000000004,499,OK
B,80,24,20,CNN,7.82660296494826,7.826602964948258,1.0000000000000004,33,OK
B,80,0,21,CR,8.264374794655977,8.264374794655977,1.0,504,OK
B,80,0,21,CNN,8.264374794655977,8.264374794655977,1.0,29,OK
B,80,8,21,CR,8.264374794655977,8.264374794655977,1.0,507,OK
B,80,8,21,CNN,8.264374794655977,8.264374794655977,1.0,29,OK
B,80,24,21,CR,9.279143008097055,8.264374794655977,1.122788261502523,507,OK
B,80,24,21,CNN,9.447627242201312,8.264374794655977,1.143175070945532,30,OK
B,80,0,22,CR,7.760203776917278,7.760203776917277,1.0000000000000002,510,OK
B,80,0,22,CNN,7.760203776917278,7.760203776917277,1.0000000000000002,31,OK
B,80,8,22,CR,7.760203776917278,7.760203776917277,1.0000000000000002,502,OK
B,80,8,22,CNN,7.760203776917278,7.760203776917277,1.0000000000000002,32,OK
B,80,24,22,CR,7.760203776917278,7.760203776917277,1.0000000000000002,507,OK
B,80,24,22,CNN,7.760203776917278,7.760203776917277,1.0000000000000002,30,OK
B,80,0,23,CR,7.630415537316248,7.630415537316248,1.0,493,OK
B,80,0,23,CNN,7.630415537316248,7.630415537316248,1.0,24,OK
B,80,8,23,CR,7.630415537316248,7.630415537316248,1.0,490,OK
